ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-05-04 05:00:00,7.673642200853571,-38.37161207293939,46.98130769855496,7.673642200853571,7.673642200853571,-3.0034010532782496,-3.0034010532782496,-3.0034010532782496,-3.0034010532782496,-3.0034010532782496,-3.0034010532782496,0.0,0.0,0.0,4.670241147575322
2023-05-05 05:00:00,7.683179270392856,-35.13615330351144,50.169532519189985,7.683179270392856,7.683179270392856,0.2170811481045271,0.2170811481045271,0.2170811481045271,0.2170811481045271,0.2170811481045271,0.2170811481045271,0.0,0.0,0.0,7.900260418497383
2023-05-06 05:00:00,7.692716339932142,-24.644493191536124,62.27917277866698,7.692716339932142,7.692716339932142,8.456962843525789,8.456962843525789,8.456962843525789,8.456962843525789,8.456962843525789,8.456962843525789,0.0,0.0,0.0,16.14967918345793
2023-05-07 05:00:00,7.701757101471428,-26.55788111972132,59.17855345649498,7.701757101471428,7.701757101471428,8.426281678069804,8.426281678069804,8.426281678069804,8.426281678069804,8.426281678069804,8.426281678069804,0.0,0.0,0.0,16.12803877954123
2023-05-08 05:00:00,7.710797863010713,-39.98997975667892,45.004471526802774,7.710797863010713,7.710797863010713,-4.773552084248685,-4.773552084248685,-4.773552084248685,-4.773552084248685,-4.773552084248685,-4.773552084248685,0.0,0.0,0.0,2.937245778762028
2023-05-09 05:00:00,7.719838624549999,-41.781483834490714,46.02028747127522,7.719838624549999,7.719838624549999,-5.2080058275183605,-5.2080058275183605,-5.2080058275183605,-5.2080058275183605,-5.2080058275183605,-5.2080058275183605,0.0,0.0,0.0,2.511832797031638
2023-05-10 05:00:00,7.728879386089285,-40.16473418952341,49.65047075340977,7.728879386089285,7.728879386089285,-4.115366704620219,-4.115366704620219,-4.115366704620219,-4.115366704620219,-4.115366704620219,-4.115366704620219,0.0,0.0,0.0,3.613512681469066
2023-05-11 05:00:00,7.737920147628571,-38.237503933154095,47.71891446700235,7.737920147628571,7.737920147628571,-3.0034010532720283,-3.0034010532720283,-3.0034010532720283,-3.0034010532720283,-3.0034010532720283,-3.0034010532720283,0.0,0.0,0.0,4.734519094356543
2023-05-12 05:00:00,7.746960909167856,-36.2983296565795,52.80615142872043,7.746960909167856,7.746960909167856,0.21708114807925602,0.21708114807925602,0.21708114807925602,0.21708114807925602,0.21708114807925602,0.21708114807925602,0.0,0.0,0.0,7.964042057247112
2023-05-13 05:00:00,7.756001670707143,-31.181765035647782,57.78054189610434,7.756001670707143,7.756001670707143,8.456962843536449,8.456962843536449,8.456962843536449,8.456962843536449,8.456962843536449,8.456962843536449,0.0,0.0,0.0,16.21296451424359
2023-05-14 05:00:00,7.765042432246428,-27.62989691788154,60.394145513012035,7.765042432246428,7.765042432246428,8.426281678064335,8.426281678064335,8.426281678064335,8.426281678064335,8.426281678064335,8.426281678064335,0.0,0.0,0.0,16.191324110310763
2023-05-15 05:00:00,7.774083193785713,-38.06660101216516,46.25128429126515,7.774083193785713,7.774083193785713,-4.773552084257256,-4.773552084257256,-4.773552084257256,-4.773552084257256,-4.773552084257256,-4.773552084257256,0.0,0.0,0.0,3.000531109528457
2023-05-16 05:00:00,7.783123955325,-41.861673604673214,47.446602308284,7.783123955325,7.783123955325,-5.208005827517059,-5.208005827517059,-5.208005827517059,-5.208005827517059,-5.208005827517059,-5.208005827517059,0.0,0.0,0.0,2.575118127807941
2023-05-17 05:00:00,7.791374588864286,-33.7093115458561,47.946797777510156,7.791374588864286,7.791374588864286,-4.115366704623669,-4.115366704623669,-4.115366704623669,-4.115366704623669,-4.115366704623669,-4.115366704623669,0.0,0.0,0.0,3.676007884240617
2023-05-18 05:00:00,7.799625222403571,-37.80627111320654,52.82195676159858,7.799625222403571,7.799625222403571,-3.0034010532742563,-3.0034010532742563,-3.0034010532742563,-3.0034010532742563,-3.0034010532742563,-3.0034010532742563,0.0,0.0,0.0,4.796224169129315
